# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341583
3 0.0023381
4 0.00013493
5 7.3463e-06
6 4.03377e-07
7 1.36095e-08
8 4.14221e-09
9 4.19862e-10
10 6.03351e-11
