# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0337403
3 0.00234531
4 0.000121869
5 5.25208e-06
6 1.66049e-07
7 -7.18388e-09
8 -1.68236e-09
9 -1.25181e-10
10 -8.34561e-12
