# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342747
3 0.0023384
4 0.000128238
5 6.73763e-06
6 4.44556e-07
7 1.81218e-08
8 -2.75653e-10
9 -3.81102e-10
10 -6.1874e-11
