# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341562
3 0.00232775
4 0.000130431
5 6.13775e-06
6 1.7538e-07
7 1.33017e-08
8 -1.94843e-09
9 -2.8275e-10
10 -4.59339e-11
