# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340366
3 0.00238256
4 0.000128664
5 5.69619e-06
6 3.74589e-07
7 5.86003e-08
8 3.90541e-10
9 5.7738e-10
10 4.7049e-11
