# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340676
3 0.00229172
4 0.000123693
5 5.98979e-06
6 2.85898e-07
7 1.6726e-08
8 3.36509e-09
9 4.09763e-11
10 2.06038e-11
