# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343928
3 0.00234458
4 0.000128704
5 6.16575e-06
6 2.8384e-07
7 -6.74011e-10
8 5.0518e-09
9 3.54328e-10
10 2.84545e-11
