# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340987
3 0.00234053
4 0.000127494
5 6.36262e-06
6 3.19642e-07
7 3.16052e-09
8 2.89189e-09
9 3.39413e-10
10 -1.61773e-11
