# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342177
3 0.00233864
4 0.000133703
5 6.34079e-06
6 3.45525e-07
7 1.2756e-08
8 2.98398e-09
9 2.93922e-10
10 2.34089e-11
