# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.033993
3 0.00234036
4 0.000130407
5 6.06422e-06
6 2.25578e-07
7 2.92605e-08
8 2.36051e-09
9 2.35771e-10
10 8.61002e-11
