# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339489
3 0.00231291
4 0.000126366
5 5.80732e-06
6 2.36845e-07
7 -4.01771e-09
8 -5.98212e-11
9 2.62512e-10
10 -4.31922e-11
