# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0345546
3 0.00238052
4 0.000132595
5 7.45353e-06
6 4.59357e-07
7 6.32267e-09
8 3.12504e-09
9 5.31169e-10
10 7.32066e-11
