# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342121
3 0.00237378
4 0.000128274
5 8.1566e-06
6 4.89294e-07
7 9.59263e-09
8 -8.77156e-10
9 5.398e-13
10 9.05439e-11
