# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340582
3 0.00233641
4 0.000120597
5 5.3181e-06
6 2.9208e-07
7 -1.30668e-08
8 -1.34095e-09
9 -2.04888e-11
10 -2.08214e-11
