# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338053
3 0.00231912
4 0.000121546
5 5.65988e-06
6 4.13137e-07
7 1.03422e-08
8 1.21418e-10
9 1.89948e-11
10 -3.1804e-12
