# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339826
3 0.00237102
4 0.000130572
5 6.79232e-06
6 3.02043e-07
7 3.84441e-08
8 -1.32032e-10
9 -5.7001e-10
10 -3.95653e-11
