# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343088
3 0.00236847
4 0.00012718
5 5.62807e-06
6 2.20788e-07
7 2.59775e-08
8 -6.66479e-10
9 -1.99794e-10
10 6.56011e-11
