# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339782
3 0.00229127
4 0.000131924
5 6.19335e-06
6 2.76084e-07
7 -5.54622e-10
8 -1.70296e-09
9 -5.88514e-10
10 1.26353e-13
