# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341094
3 0.00237835
4 0.000135882
5 7.0666e-06
6 3.02175e-07
7 2.46319e-08
8 3.19889e-09
9 7.56156e-10
10 2.04006e-11
