# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339899
3 0.00232159
4 0.00012646
5 6.17136e-06
6 1.14581e-07
7 -6.70282e-09
8 -4.04041e-09
9 9.22812e-11
10 3.89888e-11
