# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339454
3 0.00228094
4 0.000124651
5 5.22613e-06
6 3.18994e-07
7 2.26875e-08
8 1.03116e-09
9 1.15776e-10
10 -7.16595e-12
