# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341618
3 0.00237525
4 0.000126472
5 6.23541e-06
6 3.07392e-07
7 2.82667e-08
8 2.06593e-09
9 5.45218e-11
10 -2.11286e-11
