# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0344886
3 0.00242386
4 0.000137017
5 6.40366e-06
6 4.91792e-07
7 1.67701e-08
8 2.15274e-09
9 3.82637e-10
10 4.80136e-11
