# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343994
3 0.00237732
4 0.000134907
5 7.11334e-06
6 3.59943e-07
7 4.6008e-08
8 5.47692e-09
9 1.10978e-10
10 4.30265e-11
