# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0337424
3 0.00228701
4 0.000124044
5 5.49231e-06
6 1.24582e-07
7 -2.72293e-08
8 -1.34837e-09
9 -8.91365e-10
10 -3.36421e-11
