# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338935
3 0.00230343
4 0.000131304
5 5.49155e-06
6 1.35515e-07
7 -1.32741e-08
8 5.38003e-10
9 -4.98607e-10
10 -7.03822e-11
