# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343925
3 0.00237806
4 0.000131623
5 6.32409e-06
6 3.09354e-07
7 1.04015e-08
8 1.40665e-09
9 9.28536e-10
10 5.67465e-11
