# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341316
3 0.00235846
4 0.000132397
5 6.58927e-06
6 3.27262e-07
7 2.01461e-08
8 -1.03725e-09
9 3.63883e-10
10 2.36048e-11
