# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342553
3 0.00238375
4 0.000132966
5 7.33693e-06
6 3.98916e-07
7 3.56886e-08
8 9.5119e-10
9 5.41588e-10
10 6.93291e-11
