# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340542
3 0.00236122
4 0.00013885
5 7.21713e-06
6 4.3031e-07
7 2.838e-08
8 1.96476e-09
9 1.93137e-10
10 -4.63391e-11
