# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339561
3 0.00228959
4 0.000124684
5 5.23776e-06
6 1.30002e-07
7 -2.4164e-08
8 -2.31035e-09
9 -2.39676e-10
10 1.51796e-11
