# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338462
3 0.00229869
4 0.000127175
5 5.58666e-06
6 1.14236e-07
7 -6.71067e-09
8 -2.6864e-09
9 5.28593e-11
10 -1.32035e-10
