# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0334822
3 0.00226955
4 0.000114274
5 4.91014e-06
6 2.71303e-07
7 -4.54319e-09
8 -7.83345e-10
9 -3.73281e-10
10 -3.01244e-11
