# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339415
3 0.00230642
4 0.00012754
5 6.18379e-06
6 3.74792e-07
7 4.70072e-09
8 -3.23995e-09
9 -1.98077e-10
10 -4.97161e-11
