# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342034
3 0.0023633
4 0.000134704
5 6.51366e-06
6 3.63389e-07
7 2.58078e-08
8 1.63196e-09
9 7.55626e-11
10 5.51684e-12
