# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340992
3 0.00237167
4 0.000135633
5 7.82058e-06
6 4.24783e-07
7 3.31994e-08
8 2.01992e-09
9 8.43078e-11
10 -3.47545e-12
