# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339854
3 0.00235342
4 0.000135852
5 6.14025e-06
6 2.98198e-07
7 7.00873e-10
8 -6.17035e-10
9 -1.72687e-10
10 -3.64625e-12
