# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340441
3 0.00232965
4 0.000123355
5 7.03473e-06
6 3.01213e-07
7 1.7296e-08
8 1.13383e-10
9 1.80799e-10
10 -8.94132e-12
