# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341586
3 0.00232689
4 0.000132088
5 6.58778e-06
6 3.36436e-07
7 7.62604e-09
8 3.83841e-10
9 1.25705e-10
10 -4.07655e-11
