# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340008
3 0.0023442
4 0.000120854
5 6.92043e-06
6 2.01911e-07
7 2.31476e-08
8 2.25692e-09
9 2.56414e-10
10 4.39582e-11
