# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338871
3 0.00233166
4 0.000126838
5 4.79728e-06
6 1.87489e-07
7 1.22218e-09
8 -7.4888e-10
9 2.1218e-10
10 -1.54926e-11
