# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343046
3 0.00235492
4 0.000134395
5 6.72088e-06
6 2.75995e-07
7 9.12265e-09
8 2.08329e-09
9 3.63824e-10
10 4.24247e-11
