# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340621
3 0.00230973
4 0.00013251
5 5.91629e-06
6 2.58342e-07
7 7.34645e-09
8 3.87933e-11
9 -4.22771e-10
10 -2.27718e-11
