# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0338657
3 0.00234069
4 0.000125272
5 6.43234e-06
6 2.0157e-07
7 -1.9771e-08
8 -3.66538e-09
9 4.79064e-11
10 -4.89285e-12
