# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342453
3 0.00234705
4 0.000135872
5 6.13597e-06
6 2.16099e-07
7 2.62286e-08
8 3.88816e-09
9 3.08361e-10
10 -5.29069e-11
