# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342215
3 0.00236789
4 0.000123252
5 6.31194e-06
6 2.97516e-07
7 1.48997e-08
8 1.93337e-09
9 3.9227e-10
10 3.52892e-11
