# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.034057
3 0.0023109
4 0.000124929
5 5.55879e-06
6 2.31621e-07
7 8.84102e-09
8 1.35349e-09
9 1.37086e-10
10 1.39992e-11
