# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341187
3 0.00231804
4 0.00012944
5 6.11637e-06
6 7.80974e-08
7 1.59862e-08
8 -1.18027e-09
9 -1.06171e-10
10 -3.87496e-11
