# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343938
3 0.00236689
4 0.000131266
5 7.08481e-06
6 1.83507e-07
7 2.15134e-08
8 2.13137e-09
9 -1.71157e-10
10 -1.98441e-11
