# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342129
3 0.002383
4 0.000131217
5 7.03195e-06
6 1.41596e-07
7 2.14256e-08
8 1.7328e-09
9 5.38387e-10
10 -1.16928e-11
