# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339933
3 0.00233364
4 0.000133952
5 6.03216e-06
6 1.6376e-07
7 1.27338e-08
8 -8.03259e-10
9 -1.64696e-10
10 -4.05989e-11
