# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341518
3 0.00232622
4 0.000130491
5 6.365e-06
6 4.09007e-07
7 2.21295e-08
8 -7.66599e-10
9 -8.85164e-10
10 -6.41689e-11
