# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341632
3 0.00237891
4 0.000126478
5 7.22596e-06
6 3.65111e-07
7 2.98738e-08
8 1.39203e-09
9 1.0845e-10
10 3.01135e-11
