# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0342557
3 0.00233168
4 0.000128159
5 6.57768e-06
6 3.46091e-07
7 2.30802e-08
8 2.02624e-09
9 3.98042e-10
10 1.37548e-11
