# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341821
3 0.00232424
4 0.000121866
5 5.58021e-06
6 1.76521e-07
7 3.2378e-08
8 -4.49292e-10
9 -6.39438e-11
10 -5.17481e-11
