# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0340897
3 0.00232365
4 0.000126559
5 5.61246e-06
6 4.24007e-07
7 2.53341e-08
8 -2.76456e-09
9 -5.22158e-10
10 -1.70351e-11
