# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.033876
3 0.00234803
4 0.000130408
5 6.353e-06
6 2.40115e-07
7 -4.64595e-10
8 -3.11771e-09
9 -1.11615e-10
10 7.06038e-11
