# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343012
3 0.00235095
4 0.000132031
5 6.31559e-06
6 4.02684e-07
7 9.50491e-09
8 -2.12662e-09
9 -1.26698e-10
10 -3.67145e-11
