# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343448
3 0.00238457
4 0.000140181
5 5.60881e-06
6 2.02072e-07
7 3.31208e-08
8 1.53865e-09
9 3.10666e-10
10 2.70612e-11
