# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341327
3 0.00233616
4 0.00012868
5 5.64318e-06
6 2.62582e-07
7 4.74767e-08
8 1.22387e-09
9 -1.45784e-11
10 3.62242e-11
