# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339053
3 0.00232069
4 0.000125395
5 5.74582e-06
6 3.64518e-07
7 9.3363e-09
8 -1.91627e-09
9 1.47933e-11
10 -2.52759e-11
