# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0339386
3 0.00232025
4 0.000123439
5 5.15538e-06
6 1.88193e-07
7 -4.63096e-09
8 -3.05877e-09
9 -2.67081e-11
10 4.08719e-11
