# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0343151
3 0.00235043
4 0.000138922
5 7.74213e-06
6 4.56918e-07
7 3.16866e-08
8 6.48793e-09
9 2.61779e-10
10 5.42101e-11
