# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0341775
3 0.00231209
4 0.000128895
5 5.8943e-06
6 3.84763e-07
7 1.63619e-08
8 4.10887e-09
9 -1.70334e-11
10 2.45498e-11
